"sex","municipality","marital_status","occupation","position","population"
"sex-M","ac-10907","marital-NotMarried","hisco-79310","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-79100","job-A",4
"sex-M","ac-10907","marital-Married","hisco-97145","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-81120","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-61220","job-A",5
"sex-M","ac-10907","marital-Married","hisco-61270","job-A",2
"sex-M","ac-10907","marital-Married","hisco-61220","job-D",12
"sex-M","ac-10907","marital-Married","hisco-61270","job-D",2
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-D",37
"sex-M","ac-10907","marital-NotMarried","hisco-79100","job-A",1
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-D",4
"sex-M","ac-10907","marital-Married","hisco-80200","job-A",1
"sex-V","ac-10907","marital-Married","hisco-56010","job-A",1
"sex-V","ac-10907","marital-NotMarried","hisco-75100","job-D",2
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-D",1
"sex-M","ac-10907","marital-Married","hisco-61220","job-D",1
"sex-M","ac-10907","marital-Married","hisco-78100","job-D",1
"sex-M","ac-10907","marital-Married","hisco-61220","job-D",26
"sex-M","ac-10907","marital-NotMarried","hisco--1","job-D",18
"sex-M","ac-10907","marital-NotMarried","hisco-72000","job-D",18
"sex-M","ac-10907","marital-NotMarried","hisco--1","job-D",20
"sex-M","ac-10907","marital-NotMarried","hisco--1","job-D",19
"sex-M","ac-10907","marital-NotMarried","hisco-83110","job-D",2
"sex-V","ac-10907","marital-NotMarried","hisco-79510","job-A",4
"sex-M","ac-10907","marital-NotMarried","hisco-72000","job-D",5
"sex-M","ac-10907","marital-NotMarried","hisco-41025","job-A",1
"sex-M","ac-10907","marital-Married","hisco-79100","job-A",2
"sex-M","ac-10907","marital-NotMarried","hisco-93120","job-D",5
"sex-M","ac-10907","marital-NotMarried","hisco-93120","job-A",1
"sex-M","ac-10907","marital-NotMarried","hisco-21240","job-A",1
"sex-V","ac-10907","marital-Married","hisco-61220","job-A",7
"sex-M","ac-10907","marital-NotMarried","hisco--1","job-D",27
"sex-M","ac-10907","marital-NotMarried","hisco-61220","job-D",27
"sex-M","ac-10907","marital-Married","hisco-97145","job-D",2
"sex-V","ac-10907","marital-NotMarried","hisco-75100","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-61220","job-A",3
"sex-M","ac-10907","marital-NotMarried","hisco-83110","job-A",1
"sex-M","ac-10907","marital-Married","hisco-74925","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-D",148
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-C",1
"sex-V","ac-10907","marital-Married","hisco-75100","job-D",14
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-D",57
"sex-M","ac-10907","marital-NotMarried","hisco-72000","job-D",1
"sex-M","ac-10907","marital-Married","hisco-81990","job-A",1
"sex-M","ac-10907","marital-Married","hisco-81120","job-D",2
"sex-M","ac-10907","marital-NotMarried","hisco-92625","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-38040","job-C",1
"sex-M","ac-10907","marital-NotMarried","hisco-98500","job-D",1
"sex-M","ac-10907","marital-Married","hisco-75100","job-D",81
"sex-M","ac-10907","marital-Married","hisco-79100","job-A",1
"sex-V","ac-10907","marital-NotMarried","hisco-75100","job-D",49
"sex-M","ac-10907","marital-NotMarried","hisco-61220","job-D",9
"sex-M","ac-10907","marital-Married","hisco-97125","job-D",1
"sex-M","ac-10907","marital-Married","hisco-81990","job-A",5
"sex-M","ac-10907","marital-Married","hisco-61220","job-D",4
"sex-V","ac-10907","marital-NotMarried","hisco-61220","job-A",1
"sex-M","ac-10907","marital-NotMarried","hisco-81000","job-D",2
"sex-M","ac-10907","marital-Married","hisco-61270","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-80320","job-A",1
"sex-M","ac-10907","marital-Married","hisco-61220","job-D",5
"sex-M","ac-10907","marital-Married","hisco-95410","job-A",5
"sex-V","ac-10907","marital-NotMarried","hisco-61220","job-D",6
"sex-M","ac-10907","marital-NotMarried","hisco-84100","job-D",1
"sex-M","ac-10907","marital-Married","hisco-72000","job-D",2
"sex-M","ac-10907","marital-Married","hisco-83110","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-84100","job-C",1
"sex-M","ac-10907","marital-NotMarried","hisco--1","job-D",25
"sex-M","ac-10907","marital-NotMarried","hisco-84100","job-D",7
"sex-M","ac-10907","marital-NotMarried","hisco-81000","job-D",1
"sex-V","ac-10907","marital-NotMarried","hisco-75100","job-D",89
"sex-M","ac-10907","marital-Married","hisco-95410","job-D",15
"sex-M","ac-10907","marital-Married","hisco--1","job-D",19
"sex-M","ac-10907","marital-Married","hisco-72000","job-D",19
"sex-M","ac-10907","marital-Married","hisco-83110","job-A",2
"sex-M","ac-10907","marital-Married","hisco--1","job-D",18
"sex-M","ac-10907","marital-Married","hisco--1","job-D",13
"sex-M","ac-10907","marital-Married","hisco-83110","job-D",5
"sex-M","ac-10907","marital-Married","hisco--1","job-A",4
"sex-M","ac-10907","marital-NotMarried","hisco-61220","job-D",44
"sex-M","ac-10907","marital-Married","hisco-99900","job-D",3
"sex-V","ac-10907","marital-NotMarried","hisco-75100","job-D",92
"sex-V","ac-10907","marital-Married","hisco-75100","job-D",2
"sex-V","ac-10907","marital-NotMarried","hisco-81000","job-D",1
"sex-M","ac-10907","marital-NotMarried","hisco-80200","job-D",7
"sex-M","ac-10907","marital-Married","hisco-77990","job-A",1
"sex-V","ac-10907","marital-NotMarried","hisco-61220","job-D",18
"sex-M","ac-10907","marital-NotMarried","hisco-75100","job-D",28
"sex-V","ac-10907","marital-Married","hisco-75100","job-D",3
"sex-M","ac-10907","marital-NotMarried","hisco--1","job-D",26
"sex-M","ac-10907","marital-NotMarried","hisco-84100","job-D",6
