"m","occ","pop"
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",232
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-41025",10
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-79130",3
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-92110",1
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-07410",8
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",56
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",35
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",299
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1552
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",308
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",86
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",284
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",303
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",36
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",47
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",131
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",185
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",243
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1429
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",253
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",267
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",938
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",144
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",293
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-75457",13
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-33135",1
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",1152
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-22430",8
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-73490",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",89
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-81000",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",34
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",44
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-81120",1
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--2",345
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-56090",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-74990",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-95120",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-45220",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-79310",1
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-51050",2
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco-98500",1
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",286
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",282
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1498
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",312
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1526
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",287
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",334
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",291
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",437
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",90
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",62
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",73
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",8361
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",281
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1522
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1550
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",300
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",276
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",115
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",84
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",190
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",107
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",371
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",477
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",69
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1597
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1134
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",598
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",954
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1046
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1164
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",529
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",667
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",787
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",884
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",309
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",402
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",324
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",92
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",289
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1669
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",370
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",376
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",242
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",336
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",344
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",246
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",290
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",288
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",278
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",619
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",197
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1229
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",1269
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",898
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",615
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",958
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",195
"http://cedar.example.org/ns#ac-10899","http://cedar.example.org/ns#hisco--1",275
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",71
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",7407
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",73
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",92
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",10
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",677
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",8
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",4826
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",12928
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-41025",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79990",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-41025",7
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-41025",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-41025",3
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75990",20
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-95000",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75990",17
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75600",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79990",6
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",932
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",1192
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",1652
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",0
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-61220",8
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-78100",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-41030",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",79
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-93120",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-61220",4
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75100",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-61220",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79510",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75100",39
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-61220",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",65
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-22430",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-56090",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",10
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-56010",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",94
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79510",3
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",92
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75100",6
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75600",15
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79990",3
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75990",7
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75600",3
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75990",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79990",7
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75600",20
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79990",4
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75990",64
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75990",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",574
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",333
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",1137
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",80
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",150
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",25
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",42
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",53
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",59
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",20
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",24
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",202
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",23
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",15
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",22
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",61
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",49
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",37
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",224
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",58
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",38
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",217
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",222
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",1093
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",231
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",216
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",187
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",235
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",67
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",188
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",198
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",144
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",127
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",135
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",664
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",104
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",96
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",94
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",494
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",3
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",6
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",4580
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",4
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",16
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",7
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",21
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--1",14
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-56010",1
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-41030",3
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79510",7
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-75100",2
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",284
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",1656
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco--2",9
"http://cedar.example.org/ns#ac-10907","http://cedar.example.org/ns#hisco-79510",4
